Date,HomeTeam,AwayTeam,FTHG,Game_settled,FTAG,FTR,Season,HomeTeam_curpts,AwayTeam_curpts,HomeTeam_curpos,AwayTeam_curpos,Pos_diff,Pos_diff_abs,Pos_diff_bin,Pos_diff_std,Table_winner,HomeTeam_curpts_avg,AwayTeam_curpts_avg,Avg_pts_diff,Avg_pts_diff_bin,Avg_pts_diff_std,HomeTeam_avg_scored,AwayTeam_avg_scored,Avg_goals_scored_diff,Avg_goals_scored_diff_std,Avg_goals_scored_diff_bin,HomeTeam_ratio,AwayTeam_ratio,Draw_ratio_diff,Draw_ratio_diff_std,Home_Points,Away_Points,HomeForm,AwayForm,Form_diff,Form_diff_bin,Form_diff_std,Form_winner,B365H,B365D,B365A,Bet_diff,Bet_diff_bin,Bet_diff_std,Bet_winner,Index
1995-08-26 00:00:00,Tottenham,Liverpool,1.0,1.0,3.0,A,9596,1,3,8,3,5,5,2,0.5968274520485773,0,0.5,1.5,-1.0,-1,-1.1589369347984642,0.67,1.33,-0.66,-1.0455841540227937,-2,0.33,0.0,0.33,2.198741649411642,0,3,1.0,3.0,-2.0,-1,-0.49866667599055875,0,,,,,,,0,9527
1995-08-27 00:00:00,Sheffield Weds,Newcastle,0.0,1.0,2.0,A,9596,3,6,15,2,13,13,5,1.5517513753263013,0,1.5,3.0,-1.5,-2,-1.7740151962836825,0.67,2.67,-2.0,-3.105043581643119,-3,0.0,0.0,0.0,0.013591840914099557,0,3,3.0,6.0,-3.0,-1,-0.8021315939453395,0,,,,,,,0,9528
1995-08-28 00:00:00,Blackburn,Man United,1.0,1.0,2.0,A,9596,3,6,6,1,5,5,2,0.5968274520485773,0,1.0,2.0,-1.0,-1,-1.1589369347984642,1.0,2.0,-1.0,-1.5681335610309362,-2,0.0,0.0,0.0,0.013591840914099557,0,3,3.0,6.0,-3.0,-1,-0.8021315939453395,0,,,,,,,0,9529
1995-08-29 00:00:00,Arsenal,Nott'm Forest,1.0,0.0,1.0,D,9596,5,5,4,9,-5,5,-2,-0.5968274520485773,1,1.67,1.67,0.0,0,0.07121958817197266,1.0,1.5,-0.5,-0.7996785507248444,-1,0.75,0.75,0.0,0.013591840914099557,1,1,5.0,5.0,0.0,0,0.10826315991900289,0,,,,,,,0,9530
1995-08-30 00:00:00,Aston Villa,Bolton,1.0,1.0,0.0,H,9596,6,3,5,20,-15,15,-5,-1.7904823561457321,1,2.0,1.0,1.0,1,1.3013761111424094,1.25,1.25,0.0,-0.03122354041875277,0,0.0,0.0,0.0,0.013591840914099557,3,0,6.0,3.0,3.0,1,1.0186579137833451,1,,,,,,,0,9531
1995-08-30 00:00:00,Chelsea,Coventry,2.0,0.0,2.0,D,9596,2,4,11,16,-5,5,-2,-0.5968274520485773,1,0.67,1.33,-0.66,-1,-0.7406837169885158,0.5,1.0,-0.5,-0.7996785507248444,-1,0.75,0.5,0.25,1.6690083625031467,1,1,2.0,4.0,-2.0,-1,-0.49866667599055875,0,,,,,,,0,9532
1995-08-30 00:00:00,Liverpool,QPR,1.0,1.0,0.0,H,9596,6,3,3,19,-16,16,-6,-1.9098478465554476,1,2.0,1.0,1.0,1,1.3013761111424094,1.25,0.25,1.0,1.5056864801934304,2,0.0,0.0,0.0,0.013591840914099557,3,0,6.0,3.0,3.0,1,1.0186579137833451,1,,,,,,,0,9533
1995-08-30 00:00:00,Man City,Everton,0.0,1.0,2.0,A,9596,1,4,17,7,10,10,4,1.1936549040971547,0,0.33,1.33,-1.0,-1,-1.1589369347984642,0.5,1.0,-0.5,-0.7996785507248444,-1,0.25,0.25,0.0,0.013591840914099557,0,3,1.0,4.0,-3.0,-1,-0.8021315939453395,0,,,,,,,0,9534
1995-08-30 00:00:00,Newcastle,Middlesbrough,1.0,1.0,0.0,H,9596,9,4,2,13,-11,11,-4,-1.3130203945068704,1,3.0,2.0,1.0,1,1.3013761111424094,2.25,1.0,1.25,1.8899139853464761,3,0.0,0.33,-0.33,-2.171557967583443,3,0,9.0,4.0,5.0,2,1.6255877496929068,1,,,,,,,0,9535
1995-08-30 00:00:00,Southampton,Leeds,1.0,0.0,1.0,D,9596,0,9,18,12,6,6,2,0.7161929424582929,0,0.0,3.0,-3.0,-3,-3.6192499807393377,1.33,1.5,-0.16999999999999993,-0.2924982439228238,0,0.33,0.25,0.08000000000000002,0.5433251278225948,1,1,0.0,9.0,-9.0,-4,-2.622921101674024,0,,,,,,,0,9536
1995-08-30 00:00:00,West Ham,Tottenham,1.0,0.0,1.0,D,9596,1,1,10,8,2,2,1,0.23873098081943095,0,0.33,0.33,0.0,0,0.07121958817197266,1.0,0.75,0.25,0.353003964734293,1,0.5,0.5,0.0,0.013591840914099557,1,1,1.0,1.0,0.0,0,0.10826315991900289,1,,,,,,,0,9537
1995-08-30 00:00:00,Wimbledon,Sheffield Weds,2.0,0.0,2.0,D,9596,6,3,14,15,-1,1,0,-0.11936549040971547,1,2.0,1.0,1.0,1,1.3013761111424094,2.25,1.0,1.25,1.8899139853464761,3,0.25,0.25,0.0,0.013591840914099557,1,1,6.0,3.0,3.0,1,1.0186579137833451,1,,,,,,,0,9538
1995-09-09 00:00:00,Blackburn,Aston Villa,1.0,0.0,1.0,D,9596,3,9,6,5,1,1,0,0.11936549040971547,0,0.75,2.25,-1.5,-2,-1.7740151962836825,1.0,1.2,-0.19999999999999996,-0.33860554454118935,0,0.2,0.2,0.0,0.013591840914099557,1,1,0.0,6.0,-6.0,-3,-1.712526347809682,0,,,,,,,0,9539
1995-09-09 00:00:00,Bolton,Middlesbrough,1.0,0.0,1.0,D,9596,3,4,20,13,7,7,3,0.8355584328680083,0,0.75,1.33,-0.5800000000000001,-1,-0.6422711951508808,1.2,1.0,0.19999999999999996,0.2761584637036838,0,0.2,0.5,-0.3,-1.972907984992757,1,1,3.0,4.0,-1.0,0,-0.1952017580357779,0,,,,,,,0,9540
1995-09-09 00:00:00,Coventry,Nott'm Forest,1.0,0.0,1.0,D,9596,5,6,16,9,7,7,3,0.8355584328680083,0,1.25,1.5,-0.25,0,-0.23631954257063653,1.0,1.4,-0.3999999999999999,-0.645987548663626,-1,0.6,0.8,-0.20000000000000007,-1.3107413763571387,1,1,5.0,3.0,2.0,1,0.7151929958285644,1,,,,,,,0,9541
1995-09-09 00:00:00,Everton,Man United,2.0,1.0,3.0,A,9596,7,9,7,1,6,6,2,0.7161929424582929,0,1.75,2.25,-0.5,-1,-0.5438586733132458,1.2,2.2,-1.0000000000000002,-1.5681335610309364,-2,0.2,0.0,0.2,1.3379250581853372,0,3,6.0,9.0,-3.0,-1,-0.8021315939453395,0,,,,,,,0,9542
1995-09-09 00:00:00,QPR,Sheffield Weds,0.0,1.0,3.0,A,9596,3,4,19,15,4,4,2,0.4774619616388619,0,0.75,1.0,-0.25,0,-0.23631954257063653,0.2,1.4,-1.2,-1.8755155651533728,-3,0.0,0.2,-0.2,-1.3107413763571383,0,3,3.0,4.0,-1.0,0,-0.1952017580357779,0,,,,,,,0,9543
1995-09-09 00:00:00,Southampton,Newcastle,1.0,1.0,0.0,H,9596,1,12,18,2,16,16,6,1.9098478465554476,0,0.33,3.0,-2.67,-3,-3.2132983281590937,1.25,1.8,-0.55,-0.8765240517554536,-1,0.25,0.0,0.25,1.6690083625031467,3,0,1.0,9.0,-8.0,-4,-2.3194561837192436,0,,,,,,,0,9544
1995-09-09 00:00:00,Tottenham,Leeds,2.0,1.0,1.0,H,9596,2,10,8,12,-4,4,-2,-0.4774619616388619,1,0.5,2.5,-2.0,-2,-2.389093457768901,1.0,1.4,-0.3999999999999999,-0.645987548663626,-1,0.4,0.2,0.2,1.3379250581853372,3,0,1.0,7.0,-6.0,-3,-1.712526347809682,0,,,,,,,0,9545
1995-09-09 00:00:00,Wimbledon,Liverpool,1.0,1.0,0.0,H,9596,7,9,14,3,11,11,4,1.3130203945068704,0,1.75,2.25,-0.5,-1,-0.5438586733132458,2.0,1.0,1.0,1.5056864801934304,2,0.2,0.0,0.2,1.3379250581853372,3,0,4.0,6.0,-2.0,-1,-0.49866667599055875,0,,,,,,,0,9546
1995-10-09 00:00:00,Man City,Arsenal,0.0,1.0,1.0,A,9596,1,6,17,4,13,13,5,1.5517513753263013,0,0.25,1.5,-1.25,-1,-1.4664760655410733,0.4,1.0,-0.6,-0.9533695527860626,-2,0.2,0.6,-0.39999999999999997,-2.6350745936283757,0,3,0.0,5.0,-5.0,-2,-1.4090614298549011,0,,,,,,,0,9547
1995-11-09 00:00:00,West Ham,Chelsea,1.0,1.0,3.0,A,9596,2,3,10,11,-1,1,0,-0.11936549040971547,1,0.5,0.75,-0.25,0,-0.23631954257063653,1.0,1.0,0.0,-0.03122354041875277,0,0.4,0.6,-0.19999999999999996,-1.310741376357138,0,3,2.0,2.0,0.0,0,0.10826315991900289,0,,,,,,,0,9548
1995-12-09 00:00:00,Middlesbrough,Southampton,0.0,0.0,0.0,D,9596,5,4,13,18,-5,5,-2,-0.5968274520485773,1,1.25,1.0,0.25,0,0.37875871891458185,0.8,1.0,-0.19999999999999996,-0.33860554454118935,0,0.6,0.4,0.19999999999999996,1.337925058185337,1,1,4.0,4.0,0.0,0,0.10826315991900289,1,,,,,,,0,9549
1995-09-16 00:00:00,Arsenal,West Ham,1.0,1.0,0.0,H,9596,9,2,4,10,-6,6,-2,-0.7161929424582929,1,1.8,0.4,1.4,1,1.793438720330584,1.0,0.83,0.17000000000000004,0.23005116308531845,0,0.5,0.33,0.16999999999999998,1.1392750755946515,3,0,5.0,2.0,3.0,1,1.0186579137833451,1,,,,,,,0,9550
1995-09-16 00:00:00,Aston Villa,Wimbledon,2.0,1.0,0.0,H,9596,10,10,5,14,-9,9,-3,-1.0742894136874392,1,2.0,2.0,0.0,0,0.07121958817197266,1.33,1.67,-0.33999999999999986,-0.5537729474268949,-1,0.17,0.17,0.0,0.013591840914099557,3,0,4.0,4.0,0.0,0,0.10826315991900289,0,,,,,,,0,9551
1995-09-16 00:00:00,Chelsea,Southampton,3.0,1.0,0.0,H,9596,6,5,11,18,-7,7,-3,-0.8355584328680083,1,1.2,1.0,0.19999999999999996,0,0.31725089276606,1.33,0.83,0.5000000000000001,0.737231469887339,1,0.5,0.33,0.16999999999999998,1.1392750755946515,3,0,4.0,5.0,-1.0,0,-0.1952017580357779,0,,,,,,,0,9552
1995-09-16 00:00:00,Leeds,QPR,1.0,1.0,3.0,A,9596,10,3,12,19,-7,7,-3,-0.8355584328680083,1,2.0,0.6,1.4,1,1.793438720330584,1.33,0.67,0.66,0.9831370731852883,2,0.17,0.0,0.17,1.1392750755946517,0,3,4.0,3.0,1.0,0,0.4117280778737836,1,,,,,,,0,9553
1995-09-16 00:00:00,Liverpool,Blackburn,3.0,1.0,0.0,H,9596,9,4,3,6,-3,3,-1,-0.35809647122914645,1,1.8,0.8,1.0,1,1.3013761111424094,1.33,0.83,0.5000000000000001,0.737231469887339,1,0.0,0.17,-0.17,-1.1120913937664527,3,0,6.0,1.0,5.0,2,1.6255877496929068,1,,,,,,,0,9554
1995-09-16 00:00:00,Man United,Bolton,3.0,1.0,0.0,H,9596,12,4,1,20,-19,19,-6,-2.267944317784594,1,2.4,0.8,1.5999999999999999,2,2.0394700249246713,2.33,1.0,1.33,2.012866786995451,3,0.0,0.17,-0.17,-1.1120913937664527,3,0,9.0,4.0,5.0,2,1.6255877496929068,1,,,,,,,0,9555
1995-09-16 00:00:00,Middlesbrough,Coventry,2.0,1.0,1.0,H,9596,6,6,13,16,-3,3,-1,-0.35809647122914645,1,1.2,1.2,0.0,0,0.07121958817197266,1.0,1.0,0.0,-0.03122354041875277,0,0.5,0.5,0.0,0.013591840914099557,3,0,2.0,3.0,-1.0,0,-0.1952017580357779,0,,,,,,,0,9556
1995-09-16 00:00:00,Newcastle,Man City,3.0,1.0,1.0,H,9596,12,1,2,17,-15,15,-5,-1.7904823561457321,1,2.4,0.2,2.1999999999999997,2,2.7775639387069333,2.0,0.5,1.5,2.274141490499522,3,0.0,0.17,-0.17,-1.1120913937664527,3,0,6.0,0.0,6.0,3,1.9290526676476876,1,,,,,,,0,9557
